,Unnamed: 0,loc,title,author,is_foreign
13463,13463,1289_7934,新茶,岡本かの子,False
13468,13468,42427_28069,同胞,豊島与志雄,False
13469,13469,52440_50001,野槌の百,吉川英治,False
13471,13471,2462_11118,ラジオ・モンタージュ,寺田寅彦,False
13476,13476,50630_58054,真夏の幻覚,岡本かの子,False
13477,13477,48332_33336,遠野の奇聞,泉鏡花,False
13478,13478,52928_52776,五銭のあたま,小川未明,False
13485,13485,52269_47762,飛行機に乗る怪しい紳士,田中貢太郎,False
13488,13488,56284_64335,銭形平次捕物控,野村胡堂,False
13489,13489,52445_49991,下頭橋由来,吉川英治,False
13491,13491,56377_59666,銭形平次捕物控,野村胡堂,False
13492,13492,2345_13811,比較言語学における統計的研究法の可能性について,寺田寅彦,False
13494,13494,4265_23653,琵琶伝,泉鏡花,False
13495,13495,1932_9726,かしはばやしの夜,宮沢賢治,False
13498,13498,57296_59621,ケリイさんのこと,中谷宇吉郎,False
13501,13501,56324_57566,随筆銭形平次,野村胡堂,False
13503,13503,4564_21653,露肆,泉鏡花,False
13504,13504,52051_46616,からすとかがし,小川未明,False
13505,13505,45293_39813,山を降る一隊,牧野信一,False
13511,13511,3777_27343,変遷その他,芥川龍之介,False
13513,13513,54170_46726,『思ひ出』序,太宰治,False
13514,13514,3356_14010,英本土上陸戦の前夜,海野十三,False
13517,13517,42464_31404,食慾,豊島与志雄,False
13520,13520,53640_44281,絶望の足,萩原朔太郎,False
13521,13521,54735_60211,錢形平次捕物控,野村胡堂,False
13523,13523,45082_49234,百姓の足、坊さんの足,新美南吉,False
13526,13526,53429_43254,〔かくまでに〕,宮沢賢治,False
13529,13529,47176_37072,「とこよ」と「まれびと」と,折口信夫,False
13531,13531,56160_62856,影を踏まれた女,岡本綺堂,False
13537,13537,51043_51597,白すみれとしいの木,小川未明,False
13538,13538,42581_22908,或る夜の武田麟太郎,豊島与志雄,False
13539,13539,42711_26868,椿の花の赤,豊島与志雄,False
13540,13540,43220_23312,明治開化　安吾捕物,坂口安吾,False
13541,13541,52781_44454,僕の運動,牧野信一,False
13550,13550,52464_45473,無趣味,太宰治,False
13553,13553,51959_40324,手紙,坂本龍馬,False
13554,13554,54728_60896,錢形平次捕物控,野村胡堂,False
13560,13560,50622_38177,とと屋禅譚,岡本かの子,False
13562,13562,458_19935,ひかりの素足,宮沢賢治,False
13563,13563,56820_60877,仏蘭西文学と僕,芥川龍之介,False
13564,13564,45911_34357,九段,坂口安吾,False
13566,13566,43371_26104,久米正雄氏の事,芥川龍之介,False
13568,13568,55543_55984,自然教徒,今野大力,False
13576,13576,55585_56368,聖の行くべき道,今野大力,False
13580,13580,42714_28559,立札,豊島与志雄,False
13584,13584,1591_18104,かすかな声,太宰治,False
13591,13591,52433_49716,私本太平記,吉川英治,False
13593,13593,253_20056,十二月八日,太宰治,False
13595,13595,4769_6662,原爆小景,原民喜,False
13599,13599,47192_32387,短歌の口語的発想,折口信夫,False
13600,13600,54985_50785,持ち味を生かす,北大路魯山人,False
13601,13601,57220_57606,平次放談,野村胡堂,False
13603,13603,961_14990,半七捕物帳,岡本綺堂,False
13605,13605,53399_43247,〔いざ渡せかし　おいぼれめ〕,宮沢賢治,False
13608,13608,52425_49699,私本太平記,吉川英治,False
13609,13609,43576_18863,白髪鬼,岡本綺堂,False
13613,13613,1924_14254,グスコーブドリの伝記,宮沢賢治,False
13614,13614,51421_40031,手紙,坂本龍馬,False
13616,13616,42847_35005,二十七歳,坂口安吾,False
13619,13619,42421_28068,電車停留場,豊島与志雄,False
13623,13623,45207_28593,「風博士」,牧野信一,False
13626,13626,54179_46724,『老ハイデルベルヒ』序,太宰治,False
13627,13627,45371_41258,裸虫抄,牧野信一,False
13629,13629,43476_16622,カンザシ,新美南吉,False
13632,13632,174_15163,馬の脚,芥川龍之介,False
13634,13634,1942_42611,貝の火,宮沢賢治,False
13638,13638,51701_61011,山に雪光る,小川未明,False
13641,13641,3804_27277,悪魔,芥川龍之介,False
13649,13649,49_15269,奉教人の死,芥川龍之介,False
13650,13650,42418_28067,悪夢,豊島与志雄,False
13651,13651,42650_24385,一つの愛情,豊島与志雄,False
13652,13652,50105_54220,金時計,泉鏡花,False
13653,13653,51956_40321,手紙,坂本龍馬,False
13655,13655,4816_14380,旅の絵,堀辰雄,False
13657,13657,46327_26559,桟敷の古い形,折口信夫,False
13658,13658,43224_20150,雪霊記事,泉鏡花,False
13660,13660,42860_34300,私の小説,坂口安吾,False
13662,13662,43257_17197,徒然草の鑑賞,寺田寅彦,False
13666,13666,51566_60892,子供どうし,小川未明,False
13667,13667,50002_37755,筆にも口にもつくす,北大路魯山人,False
13669,13669,18402_14348,信太妻の話,折口信夫,False
13675,13675,43260_17028,流言蜚語,寺田寅彦,False
13676,13676,54561_56360,錢形平次捕物控,野村胡堂,False
13678,13678,42949_38172,中庸,坂口安吾,False
13680,13680,54667_58900,錢形平次捕物控,野村胡堂,False
13683,13683,53352_43245,青柳教諭を送る,宮沢賢治,False
13684,13684,1297_15013,半七捕物帳,岡本綺堂,False
13689,13689,52843_45385,半島の果にて,牧野信一,False
13690,13690,49564_33622,秋の修善寺,岡本綺堂,False
13691,13691,42256_18079,鴉と唱歌,寺田寅彦,False
13697,13697,54567_57919,錢形平次捕物控,野村胡堂,False
13699,13699,53409_43256,釜石よりの帰り,宮沢賢治,False
13702,13702,52461_45494,國技館,太宰治,False
13704,13704,51932_40085,手紙,坂本龍馬,False
13707,13707,42340_48374,薬指の曲り,田中貢太郎,False
13713,13713,52889_43453,首相の思出,牧野信一,False
13714,13714,43370_26103,久米正雄,芥川龍之介,False
13716,13716,1854_21717,廃墟から,原民喜,False
13721,13721,33223_12175,芥川龍之介氏を弔ふ,泉鏡花,False
13724,13724,17_14601,あの頃の自分の事,芥川龍之介,False
13725,13725,42734_29470,道標,豊島与志雄,False
13738,13738,270_14914,富嶽百景,太宰治,False
13740,13740,46689_27677,犬のいたずら,夢野久作,False
13742,13742,56758_57892,新書太閤記,吉川英治,False
13751,13751,52764_44440,秋が深い頃だ,牧野信一,False
13752,13752,45081_50851,鳥右ヱ門諸国をめぐる,新美南吉,False
13753,13753,42916_23106,模範少年に疑義あり,坂口安吾,False
13755,13755,42812_26153,淪落の青春,坂口安吾,False
13756,13756,48465_50107,出発,原民喜,False
13760,13760,3048_20671,大脳手術,海野十三,False
13761,13761,28_15270,舞踏会,芥川龍之介,False
13763,13763,52279_47946,海嘯のあと,田中貢太郎,False
13765,13765,54987_51031,料理する心,北大路魯山人,False
13766,13766,51014_51929,金の魚,小川未明,False
13769,13769,24431_14242,山のことぶれ,折口信夫,False
13771,13771,56762_59547,新書太閤記,吉川英治,False
13773,13773,54564_56375,錢形平次捕物控,野村胡堂,False
13774,13774,52907_42880,香水の虹,牧野信一,False
13776,13776,462_15405,風の又三郎,宮沢賢治,False
13777,13777,45625_41474,山寺の怪,田中貢太郎,False
13779,13779,56733_57082,ウィネッカの冬,中谷宇吉郎,False
13788,13788,471_19937,疾中,宮沢賢治,False
13792,13792,51521_60110,からす,小川未明,False
13795,13795,46597_24917,青森,太宰治,False
13802,13802,363_20915,義血侠血,泉鏡花,False
13806,13806,45488_21426,月の夜がたり,岡本綺堂,False
13809,13809,45316_41325,好色夢,牧野信一,False
13810,13810,52971_62547,汽船の中の父と子,小川未明,False
13811,13811,42845_31180,「花妖」作者の言葉,坂口安吾,False
13818,13818,53195_50708,黒田如水,吉川英治,False
13819,13819,52274_47297,女賊記,田中貢太郎,False
13820,13820,189_15140,続芭蕉雑記,芥川龍之介,False
13821,13821,53406_43310,〔なべてはしけく　よそほひて〕,宮沢賢治,False
13822,13822,45735_24331,新らしき文学,坂口安吾,False
13827,13827,52346_45482,人物に就いて,太宰治,False
13830,13830,42630_23012,キンショキショキ,豊島与志雄,False
13833,13833,57209_62086,銭形平次捕物控,野村胡堂,False
13834,13834,45090_41646,デパートの窓,新美南吉,False
13836,13836,45401_39788,Ｆ村での春,牧野信一,False
13842,13842,1562_14860,朝,太宰治,False
13847,13847,468_43450,さいかち淵,宮沢賢治,False
13848,13848,1654_16635,胡氏,田中貢太郎,False
13849,13849,42554_22832,十一谷義三郎を語る,豊島与志雄,False
13851,13851,51101_48255,青い花の香り,小川未明,False
13852,13852,274_20183,女類,太宰治,False
13853,13853,2253_14908,ヴィヨンの妻,太宰治,False
13855,13855,54521_57405,三角の赤色旗,今野大力,False
13856,13856,55655_53603,錢形平次捕物控,野村胡堂,False
13859,13859,45714_23673,茶番に寄せて,坂口安吾,False
13860,13860,67_15174,開化の良人,芥川龍之介,False
13862,13862,51624_63351,とうげの茶屋,小川未明,False
13868,13868,52344_45492,魚服記に就て,太宰治,False
13870,13870,53524_43534,二十三夜,萩原朔太郎,False
13876,13876,42506_22702,同感,豊島与志雄,False
13888,13888,1603_18103,かくめい,太宰治,False
13889,13889,42513_22708,奇怪な話,豊島与志雄,False
13890,13890,45_15230,春,芥川龍之介,False
13892,13892,53474_50663,日がさとちょう,小川未明,False
13893,13893,4557_12112,海城発電,泉鏡花,False
13896,13896,48199_32434,女,宮沢賢治,False
13899,13899,43090_23656,栗の花,岡本綺堂,False
13900,13900,56321_60031,随筆銭形平次,野村胡堂,False
13902,13902,2142_23060,梅津只圓翁伝,夢野久作,False
13904,13904,43222_23314,明治開化　安吾捕物,坂口安吾,False
13905,13905,52922_48560,赤い船とつばめ,小川未明,False
13906,13906,3425_9674,七宝の柱,泉鏡花,False
13909,13909,42948_35648,選挙殺人事件,坂口安吾,False
13911,13911,55699_60463,錢形平次捕物控,野村胡堂,False
13912,13912,54177_46737,『女神』あとがき,太宰治,False
13913,13913,43194_22383,巷談師,坂口安吾,False
13914,13914,45286_37926,出発,牧野信一,False
13917,13917,42959_34964,町内の二天才,坂口安吾,False
13918,13918,49528_33607,三崎町の原,岡本綺堂,False
13921,13921,57312_60135,防寒戸,中谷宇吉郎,False
13923,13923,48454_50098,玩具,原民喜,False
13926,13926,56071_53045,御鷹,吉川英治,False
13931,13931,43187_22528,水鳥亭,坂口安吾,False
13932,13932,309_20136,親という二字,太宰治,False
13937,13937,51580_61594,宿題,小川未明,False
13938,13938,867_23853,地球を狙う者,海野十三,False
13943,13943,54686_60226,錢形平次捕物控,野村胡堂,False
13946,13946,2509_9319,天災と国防,寺田寅彦,False
13947,13947,3581_33654,当世女装一斑,泉鏡花,False
13949,13949,184_15259,妖婆,芥川龍之介,False
13951,13951,51846_40065,手紙,坂本龍馬,False
13952,13952,53212_49768,真夏の日本海,中谷宇吉郎,False
13959,13959,52722_43466,〔編輯余話〕,牧野信一,False
13962,13962,3381_27730,第四次元の男,海野十三,False
13963,13963,52130_41438,続　手紙,坂本龍馬,False
13965,13965,24_15235,尾生の信,芥川龍之介,False
13969,13969,42530_22776,交遊断片,豊島与志雄,False
13971,13971,52756_44448,どうしたら私は憐れな彼女を悸さずに済せるだらう,牧野信一,False
13976,13976,54624_53191,錢形平次捕物控,野村胡堂,False
13977,13977,49968_37883,京都のごりの茶漬け,北大路魯山人,False
13983,13983,48_15266,本所両国,芥川龍之介,False
13990,13990,45282_39789,駆ける朝,牧野信一,False
13995,13995,42551_22829,少年文学私見,豊島与志雄,False
13997,13997,45668_20555,六月十九日,太宰治,False
13998,13998,48476_50127,真夏日の散歩,原民喜,False
13999,13999,51496_63364,青い玉と銀色のふえ,小川未明,False
14002,14002,1606_7913,音について,太宰治,False
14003,14003,1248_18624,柿色の紙風船,海野十三,False
14007,14007,42214_19497,人の言葉――自分の言葉,寺田寅彦,False
14014,14014,45539_41096,疫病神,田中貢太郎,False
14016,14016,881_23903,予報省告示,海野十三,False
14018,14018,3740_27319,点心,芥川龍之介,False
14021,14021,42818_26242,天皇陛下にさゝぐる言葉,坂口安吾,False
14022,14022,51038_51589,三匹のあり,小川未明,False
14030,14030,45841_35000,をみな,坂口安吾,False
14033,14033,51048_51761,二つの運命,小川未明,False
14037,14037,45952_50764,随筆評論集「書かれざる作品」後記,豊島与志雄,False
14039,14039,57307_60889,大雪山二題,中谷宇吉郎,False
14041,14041,2485_10341,涼味数題,寺田寅彦,False
14047,14047,42979_21266,不可解な失恋に就て,坂口安吾,False
14048,14048,54655_58062,錢形平次捕物控,野村胡堂,False
14052,14052,56151_60109,剣難女難,吉川英治,False
14053,14053,54990_51030,料理は道理を料るもの,北大路魯山人,False
14054,14054,4485_11833,四谷怪談,田中貢太郎,False
14055,14055,52261_47943,雀が森の怪異,田中貢太郎,False
14061,14061,45348_40775,奇友往来,牧野信一,False
14062,14062,53442_43332,〔夕陽は青めりかの山裾に〕,宮沢賢治,False
14064,14064,45657_35656,手紙　四,宮沢賢治,False
14069,14069,47197_35958,日本文学の発生,折口信夫,False
14070,14070,53578_44221,早春,萩原朔太郎,False
14071,14071,52875_42897,蘭丸の絵,牧野信一,False
14074,14074,48345_36062,育児,坂口安吾,False
14077,14077,54628_53179,錢形平次捕物控,野村胡堂,False
14078,14078,153_15205,素戔嗚尊,芥川龍之介,False
14079,14079,45876_32915,今日の感想,坂口安吾,False
14081,14081,46437_47771,映画雑感（※［＃ローマ数字7、1-13-27］）,寺田寅彦,False
14082,14082,45083_42512,耳,新美南吉,False
14083,14083,47951_38468,わぎもこ,堀辰雄,False
14084,14084,52072_60020,西洋だこと六角だこ,小川未明,False
14090,14090,24416_15370,鴫突き,寺田寅彦,False
14091,14091,42431_28811,道連,豊島与志雄,False
14092,14092,48478_35434,溺死・火事・スプーン,原民喜,False
14093,14093,42880_35779,決闘,坂口安吾,False
14095,14095,1302_11898,中国怪奇小説集,岡本綺堂,False
14097,14097,51517_63083,火事,小川未明,False
14098,14098,56811_58910,咢堂小論,坂口安吾,False
14099,14099,45736_60217,親が捨てられる世相,坂口安吾,False
14100,14100,4748_6651,壊滅の序曲,原民喜,False
14101,14101,45819_34995,文章その他,坂口安吾,False
14104,14104,56817_58911,武者ぶるい論,坂口安吾,False
14107,14107,45357_37922,日本橋,牧野信一,False
14109,14109,42546_22824,録音集,豊島与志雄,False
14110,14110,43216_23308,明治開化　安吾捕物,坂口安吾,False
14111,14111,43735_17908,『注文の多い料理店』序,宮沢賢治,False
14113,14113,51694_61959,村へ帰った傷兵,小川未明,False
14115,14115,47993_35944,海異志,田中貢太郎,False
14116,14116,45806_34990,傲慢な眼,坂口安吾,False
14117,14117,1027_15034,半七捕物帳,岡本綺堂,False
14121,14121,45800_38835,蝉,坂口安吾,False
14125,14125,48492_50116,難船,原民喜,False
14127,14127,2492_10275,ジャーナリズム雑感,寺田寅彦,False
